job_id,first_seen_date,last_seen_date,title,company,location,is_remote,salary_min,salary_max,salary_currency,salary_period,salary_is_estimate,salary_raw,contract_type,contract_time,date_posted,source,url,description
a9a21d5ba3e14729,2026-09-18,2026-09-18,Senior Data Engineer (Commercial Analytics),Pleo,"London, UK",False,84922.79,84922.79,GBP,annual,True,Adzuna estimate,,full_time,2026-09-18,Adzuna,https://www.adzuna.co.uk/jobs/details/5889013215?utm_medium=api&utm_source=jobaggregator,"About Pleo Messy spend management is tricky business. And tedious processes are a lose-lose situation for all involved, not just finance. At Pleo, we're changing that. We build spend solutions that make managing money seamless, empowering, and surprisingly effective for finance teams and employees alike - with a vision to help all businesses ‘go beyond’. The word ‘Pleo’ actually means ‘more than..."
b224efbd66fc0daa,2026-09-18,2026-09-18,Senior Data Engineer,Quantum,"London, UK",False,55744.69,55744.69,GBP,annual,True,Adzuna estimate,,full_time,2026-09-18,Adzuna,https://www.adzuna.co.uk/jobs/details/5889040471?utm_medium=api&utm_source=jobaggregator,"Our Company At Quantum, we connect global brands with high-intent consumers. We turn intent into action and complexity into clarity. Our Mission is clear, to help smarter, faster buying decisions. Our vision, to be the world’s most used digital comparison service, delivering value and simplicity to millions. We drive growth through data-driven affiliate marketing built for performance from day..."
6f22c60cc355ad78,2026-09-18,2026-09-18,Senior Data Engineer,Oliver James,London,False,550.0,550.0,GBP,daily,False,,,,2026-09-18,Reed,https://www.reed.co.uk/jobs/senior-data-engineer/57362158,"Senior Data Engineer - Databricks | Hybrid London | 550/day Outside IR35 | 12 Months A well-established transport/travel sector business is expanding its Data & Middleware function as part of a major analytics transformation, and is looking for a Senior Data Engineer to help build out its data platform and data products. You'll join a growing team modernising a legacy estate onto a modern Event..."
db4f772b750a3ad9,2026-09-18,2026-09-18,Junior Data Engineer,Lendable,"London, UK",False,37690.77,37690.77,GBP,annual,True,Adzuna estimate,,full_time,2026-09-18,Adzuna,https://www.adzuna.co.uk/jobs/details/5889037553?utm_medium=api&utm_source=jobaggregator,About Lendable Lendable is on a mission to build the world's best technology to help people get credit and save money. We're building one of the world’s leading fintech companies and are off to a strong start: One of the UK’s newest unicorns with a team of just over 700 people Among the fastest-growing tech companies in the UK Profitable since 2017 Backed by top investors including Balderton...
c5b3d8aa3082fe92,2026-09-18,2026-09-18,Junior Data Engineer,West and North London ICB,"Fitzrovia, West London",False,47951.0,56863.0,GBP,annual,False,,,full_time,2026-09-18,Adzuna,https://www.adzuna.co.uk/jobs/details/5889027186?utm_medium=api&utm_source=jobaggregator,"If you are looking for a varied, challenging and rewarding role, West and North London offers an excellent opportunity to make a real difference to local residents. This is an exciting time to work in commissioning as the NHS continues to evolve. We support career development at every stage and encourage staff to build on their strengths through ongoing learning and training opportunities. We..."
90419949878fdea8,2026-09-18,2026-09-18,Graduate Data Engineer,Blenheim Chalcot,"London, UK",False,39021.16,39021.16,GBP,annual,True,Adzuna estimate,,,2026-09-18,Adzuna,https://www.adzuna.co.uk/jobs/details/5889041876?utm_medium=api&utm_source=jobaggregator,"Fospha is the measurement system enterprise retail and ecommerce brands run their business on. We give marketing teams one clear, daily view of what's actually working — across every channel and everywhere they sell, from their website to Amazon and TikTok Shop — down to the level of a single ad or piece of creative. It replaces guesswork and gut feel with a number marketing, finance and agencies..."
820d23f7b6d1042a,2026-09-18,2026-09-18,Graduate Data Engineer,Fospha,"London, UK",False,38732.16,38732.16,GBP,annual,True,Adzuna estimate,,,2026-09-18,Adzuna,https://www.adzuna.co.uk/jobs/details/5889028091?utm_medium=api&utm_source=jobaggregator,"Fospha is the measurement system enterprise retail and ecommerce brands run their business on. We give marketing teams one clear, daily view of what's actually working — across every channel and everywhere they sell, from their website to Amazon and TikTok Shop — down to the level of a single ad or piece of creative. It replaces guesswork and gut feel with a number marketing, finance and agencies..."
fb78cf6f17f7014f,2026-09-18,2026-09-18,"Data Engineer, Prime Video Content Analytics & Products",Amazon,"London, UK",False,47274.72,47274.72,GBP,annual,True,Adzuna estimate,,,2026-09-18,Adzuna,https://www.adzuna.co.uk/jobs/details/5888509497?utm_medium=api&utm_source=jobaggregator,Description Come build the future of entertainment with us. Are you interested in shaping the future of movies and television? Do you want to define the next generation of how and what Amazon customers are watching? Prime Video is a premium streaming service that offers customers a vast collection of TV shows and movies - all with the ease of finding what they love to watch in one place. We offer...
55ed927b633d299b,2026-09-18,2026-09-18,Data Engineer,Randstad Technologies,London,False,450.0,451.0,GBP,daily,False,,,,2026-09-18,Reed,https://www.reed.co.uk/jobs/data-engineer/57361992,"Job title: Data engineering specialist Locations: London One Braham or Birmingham Snowhill or Bristol Assembly (hybrid-3 days onsite) Start Date: Need candidate who are immediately available to join Duration: 06 months IR35: Inside Job description: Role Overview We are seeking an experienced Analytics Engineer to design and build scalable analytical data models that support business intelligence,..."
472c00577ec02aae,2026-09-18,2026-09-18,Analytics Engineer,Futureheads Recruitment,"London, UK",True,104000.0,130000.0,GBP,annual,False,,contract,full_time,2026-09-18,Adzuna,https://www.adzuna.co.uk/jobs/details/5888522502?utm_medium=api&utm_source=jobaggregator,"Analytics Engineer 6-Month Contract | Immediate Start | Remote/Hybrid We're partnering with a fast-growing retail subscription business that is investing heavily in its data platform and analytics capabilities. As part of a major transformation programme, they're looking for a Senior Analytics Engineer to help modernise their analytics environment, improve data quality, and support the rollout of..."
6dcf9ace6cf24482,2026-09-18,2026-09-18,Senior Data Engineer - Databricks,JLA Resourcing Ltd,"South West London, London",True,130000.0,140400.0,GBP,annual,False,,contract,,2026-09-17,Adzuna,https://www.adzuna.co.uk/jobs/details/5888201339?utm_medium=api&utm_source=jobaggregator,"Role: Senior Data Engineer - Databricks Location: Remote - some travel to client site in London Contract: Initial 6 months Rate: £500 to £540 per day Clearance: Must be eligible to obtain SC Clearance This role has been deemed Inside IR35 The Opportunity We are looking for an experienced Senior Data Engineer to work on complex, large-scale data projects within secure and highly regulated..."
d428bacd08f4f861,2026-09-18,2026-09-18,Data Engineer,The Travel Chapter,"East-The-Water, Bideford",True,55717.74,55717.74,GBP,annual,True,Adzuna estimate,permanent,,2026-09-17,Adzuna,https://www.adzuna.co.uk/jobs/details/5888159100?utm_medium=api&utm_source=jobaggregator,"Data Engineer Location: Remote (UK Based) Team: Product Engineering Contract: Permanent Salary: Starting salary £40,000 with scope to increase based on experience and suitability Help us turn data into better experiences We’re looking for an experienced Data Engineer to join our growing Data Team at Travel Chapter. As a data-led business, data is at the heart of how we operate and how we deliver..."
f6d2276706a95a24,2026-09-17,2026-09-17,Senior Data Engineer - Python,Bloomberg,"London, UK",False,78111.23,78111.23,GBP,annual,True,Adzuna estimate,,,2026-09-17,Adzuna,https://www.adzuna.co.uk/jobs/details/5887446356?utm_medium=api&utm_source=jobaggregator,"Senior Data Engineer - Python Location London Business Area Marketing and Public Relations Ref 10051497 Description & Requirements The Climate Data Utility Tech Team is actively searching for an experienced Senior Data Engineer to play a pivotal role in the design, i mplementation, enhancement, and maintenance of scalable data pipelines for the Net-Zero Data Public Utility. These pipelines are..."
ad11538a369ebd40,2026-09-17,2026-09-18,Senior Data Engineer,Firstup,"London, UK",False,75676.31,75676.31,GBP,annual,True,Adzuna estimate,,full_time,2026-09-17,Adzuna,https://www.adzuna.co.uk/jobs/details/5887469675?utm_medium=api&utm_source=jobaggregator,"Who We Are At Firstup, our mission is to improve the employee experience at every moment that matters, large and small. As the communication pipeline for the world's workforce, we now serve 40 of the Fortune 100 companies, reaching and connecting more than 17 million employees daily. Our employees are experts in the employee experience, workforce communications and technology. Joining Firstup..."
89447e05ded7d90b,2026-09-17,2026-09-17,Senior Data Engineer,Mace Limited,"London, UK",False,63924.52,63924.52,GBP,annual,True,Adzuna estimate,,full_time,2026-09-17,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5887463952?se=kkSqP4Wy8RGJWqafUD0AAw&utm_medium=api&utm_source=jobaggregator&v=C6D0991F81AC0B59106179065BCF5ECA3D2C53B5,"Senior Data Engineer - London We are actively seeking an accomplished and driven Senior Data Engineer with recent hands-on proficiency in development, specifically utilizing the latest Fabric & Azure tools for data and analytics. The ideal candidate will play a pivotal role in leading a team of highly skilled professionals, overseeing the design, implementation, and maintenance of cutting-edge..."
24aa133140956771,2026-09-17,2026-09-17,Data Engineer,Solve Intelligence,"London, UK",False,83016.34,83016.34,GBP,annual,True,Adzuna estimate,,full_time,2026-09-17,Adzuna,https://www.adzuna.co.uk/jobs/details/5887444329?utm_medium=api&utm_source=jobaggregator,"About Us We're the fastest-growing startup transforming the IP industry. Traction: 20-30% MoM revenue growth; selling to 700 global IP teams (DLA Piper, tech boutiques, and global enterprises). Proven Value: Users report 50-90% efficiency gains using our AI platform. Backing: Recently featured in Sifted following our $40M Series B announcement, bringing our total funding to $55M from elite..."
1e660baa7b0ea66d,2026-09-17,2026-09-17,Data Engineer,Mace Limited,"London, UK",False,55445.02,55445.02,GBP,annual,True,Adzuna estimate,,full_time,2026-09-17,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5887443031?se=kkSqP4Wy8RGJWqafUD0AAw&utm_medium=api&utm_source=jobaggregator&v=43BB272064A955265FAC082AF9BE965509425E92,"Data Engineer - London We are actively seeking an accomplished and driven Data Engineer with hands-on proficiency in development, specifically utilizing the latest Fabric & Azure tools for data and analytics. The ideal candidate will play a pivotal role within a team of highly skilled professionals, involved in the design, implementation, and maintenance of cutting-edge data solutions on the..."
55edf3da098129f3,2026-09-17,2026-09-18,Post Trade Data Platform Senior Data Engineer,Centrica - CHP,"Hayes, London",False,58154.78,58154.78,GBP,annual,True,Adzuna estimate,,,2026-09-16,Adzuna,https://www.adzuna.co.uk/jobs/details/5886640684?utm_medium=api&utm_source=jobaggregator,"Description Join us, be part of more. We're so much more than an energy company. We're a family of brands revolutionising how we power the planet. We're energisers. One team of 21,000 colleagues that's energising a greener, fairer future by creating an energy system that doesn't rely on fossil fuels, whilst living our powerful commitment to igniting positive change in our communities. Here, you..."
a2b256942337c8c9,2026-09-17,2026-09-18,Junior Data Engineer,Harnham - Data & Analytics Recruitment,"Leeds, West Yorkshire",True,35000.0,45000.0,GBP,annual,False,,,full_time,2026-09-16,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5886132328?se=yhFWQ4Wy8RGcJI0T3gx-BA&utm_medium=api&utm_source=jobaggregator&v=71D13939278E5A962FB6C50596A0EE0573720B79,"Junior Data Engineer up to £45,000 Benefits Remote (UK) This is a fantastic opportunity to join a high-growth technology business where you can take ownership of building and optimising modern data pipelines while developing into a key member of a growing data team. THE COMPANY Our client is an innovative technology business operating at the intersection of mobile applications, hardware products,..."
805d5b63899f194d,2026-09-17,2026-09-18,Fabric Data Engineer,Tenth Revolution Group,"London, UK",True,85000.0,95000.0,GBP,annual,False,,permanent,full_time,2026-09-16,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5886404368?se=BpDQQIWy8RGRr_JonSYGrg&utm_medium=api&utm_source=jobaggregator&v=08A4C61CE2A35FB6030FABA26E3C91980005CD55,"Fabric Data Engineer - Up to £95,000 Benefits Permanent - Mainly remote with occasional travel to client site About the Opportunity We are seeking a talented Fabric Data Engineering Consultant to join a growing Microsoft data and AI consultancy. This is an exciting opportunity for a data professional who enjoys designing modern data platforms, building scalable solutions and helping organisations..."
c14de7ebd4383a73,2026-09-17,2026-09-18,Data Engineering Lead,Access Computer Consulting plc,London,False,465.0,465.0,GBP,daily,False,,contract,,2026-09-16,Reed,https://www.reed.co.uk/jobs/data-engineering-lead/57354840,"Data Engineering Lead - Databricks London - Hybrid (3 days onsite) | 6 Month Contract We're looking for an experienced Data Engineering Lead to lead the migration of an Oracle-centric data platform to a modern Databricks cloud environment. You'll lead the data platform workstream from the early stages of the transformation, helping define requirements and technical direction while remaining..."
017b576c2eb31048,2026-09-17,2026-09-18,"Data Engineering Consultant, Data Bricks, Snowflake, Big 4",Carrington Recruitment Solutions,"Broadgate, Central London",True,120000.0,160000.0,GBP,annual,False,,,full_time,2026-09-16,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5886623673?se=BpDQQIWy8RGRr_JonSYGrg&utm_medium=api&utm_source=jobaggregator&v=77B4E92DB1D7F0B2B513335EF1EDB170E1A2AE32,"Data Engineering Consultant, Data Specialist, Data Bricks, Snowflake, Data Analytics, Azure, Fabric, ML, Azure, Mainly Remote Data Consultant / Data Specialist required to join a fast growing Professional Services business based in the City of London. As this is an external client facing consulting role, you will be expected to be in the office circa 4 days a week and then be prepared to travel..."
1141d7368de7df35,2026-09-17,2026-09-17,"Data Engineer, Prime Video Content Analytics & Products",Amazon Digital UK Limited,"London, UK",False,45375.98,45375.98,GBP,annual,True,Adzuna estimate,,full_time,2026-09-16,Adzuna,https://www.adzuna.co.uk/jobs/details/5886441058?utm_medium=api&utm_source=jobaggregator,Come build the future of entertainment with us. Are you interested in shaping the future of movies and television? Do you want to define the next generation of how and what Amazon customers are watching? Prime Video is a premium streaming service that offers customers a vast collection of TV shows and movies - all with the ease of finding what they love to watch in one place. We offer customers...
f8818660db538b2c,2026-09-17,2026-09-18,Senior Data Engineer - Microsoft Fabric & Power BI - Remote,Intelligent Talent Solutions Ltd,"Birmingham, West Midlands",True,75000.0,75000.0,GBP,annual,False,,,,2026-09-04,Adzuna,https://www.adzuna.co.uk/jobs/details/5871014217?utm_medium=api&utm_source=jobaggregator,"Senior Data Engineer Microsoft Fabric | Power BI | Azure | Data & AI Remote UK | Work from anywhere in the UK | Birmingham/London travel 12 days per month £65,000-£75,000 10% bonus 7% pension benefits There are plenty of Senior Data Engineer roles where becoming senior gradually means doing less engineering. This isnt one of them. A UK Wealth Management business is modernising its enterprise data..."
66713ddd975af031,2026-09-17,2026-09-18,Data Engineer Microsoft Fabric & Power BI - Remote,Intelligent Talent Solutions Ltd,"Birmingham, West Midlands",True,65000.0,65000.0,GBP,annual,False,,,,2026-09-04,Adzuna,https://www.adzuna.co.uk/jobs/details/5871012745?utm_medium=api&utm_source=jobaggregator,"Data Engineer Microsoft Fabric | Power BI | Azure | Data & AI Remote UK | Work from anywhere in the UK | Birmingham/London travel 12 days per month £55,000 - £65,000 10% bonus 7% pension benefits Youve built your foundations as a Data Engineer. You can deliver without somebody constantly looking over your shoulder. Now you want more ownership and better exposure to where the Microsoft data..."
09664eeb98a753ee,2026-09-16,2026-09-18,Junior Data Engineer,Harnham - Data & Analytics Recruitment,Leeds,True,35000.0,45000.0,GBP,annual,False,,,,2026-09-16,Reed,https://www.reed.co.uk/jobs/junior-data-engineer/57352413,"Junior Data Engineer up to 45,000 + Benefits Remote (UK) This is a fantastic opportunity to join a high-growth technology business where you can take ownership of building and optimising modern data pipelines while developing into a key member of a growing data team. THE COMPANY Our client is an innovative technology business operating at the intersection of mobile applications, hardware..."
873903c4e25f7267,2026-09-16,2026-09-18,Senior Data Engineer SQL Snowflake - Finance,Client Server,"East London, London",True,100000.0,100000.0,GBP,annual,False,,,,2026-09-15,Adzuna,https://www.adzuna.co.uk/jobs/details/5885140477?utm_medium=api&utm_source=jobaggregator,"Senior Data Engineer (SQL Snowflake) London / WFH to £130k Are you a technologist Data Engineer with a good knowledge of software engineering best practices? You could be progressing your career in a senior, hands-on Data Engineer role at a tech driven, global Asset Manager with multiple billions of dollars under management. As a Senior Data Engineer you'll build and optimise reliable data..."
6610d601d35ee4b4,2026-09-16,2026-09-17,Senior Data Engineer,RSK Group,"Fleet Street, Central London",False,50000.0,80000.0,GBP,annual,False,,,full_time,2026-09-15,Adzuna,https://www.adzuna.co.uk/jobs/details/5885195895?utm_medium=api&utm_source=jobaggregator,"RSK Group are seeking a talented Senior Data Engineer to join our expanding Data & Analytics team. This is a full time, hybrid role (minimum 3 days per week in the office) based at our office in London - Chancery Exchange. The role will play a pivotal part in shaping and scaling our enterprise data platform, building robust data integration solutions and establishing the frameworks that will..."
1248b680acbf4ca9,2026-09-16,2026-09-17,Senior Analytics Engineer,RSK Group,"Fleet Street, Central London",False,50000.0,80000.0,GBP,annual,False,,,full_time,2026-09-15,Adzuna,https://www.adzuna.co.uk/jobs/details/5885195899?utm_medium=api&utm_source=jobaggregator,"As part of our continued growth, RSK Group are seeking a Senior Analytics Engineer to join our expanding Data & Analytics team. This is a full time, hybrid role (minimum 3 days per week in the office) based at our office in London - Chancery Exchange. You'll play a key role in shaping our data strategy, driving best practice and enabling data-driven decision-making at every level of the business...."
c213ff13bb92a9c3,2026-09-16,2026-09-18,Junior Data Engineer,Harnham - Data & Analytics Recruitment,"Birmingham, West Midlands",True,35000.0,45000.0,GBP,annual,False,,,full_time,2026-09-15,Adzuna,https://www.adzuna.co.uk/jobs/details/5885094507?utm_medium=api&utm_source=jobaggregator,"Junior Data Engineer up to £45,000 Benefits Remote (UK) This is a fantastic opportunity to join a high-growth technology business where you can take ownership of building and optimising modern data pipelines while developing into a key member of a growing data team. THE COMPANY Our client is an innovative technology business operating at the intersection of mobile applications, hardware products,..."
da61c65fea3b08a7,2026-09-16,2026-09-18,Junior Data Engineer,Harnham - Data & Analytics Recruitment,Birmingham,True,35000.0,45000.0,GBP,annual,False,,,,2026-09-15,Reed,https://www.reed.co.uk/jobs/junior-data-engineer/57350515,"Junior Data Engineer up to 45,000 + Benefits Remote (UK) This is a fantastic opportunity to join a high-growth technology business where you can take ownership of building and optimising modern data pipelines while developing into a key member of a growing data team. THE COMPANY Our client is an innovative technology business operating at the intersection of mobile applications, hardware..."
35a7246d28f48fcf,2026-09-16,2026-09-17,Data Engineering Manager,RSK Group,"Fleet Street, Central London",False,70000.0,90000.0,GBP,annual,False,,permanent,full_time,2026-09-15,Adzuna,https://www.adzuna.co.uk/jobs/details/5885195781?utm_medium=api&utm_source=jobaggregator,"As part of the RSK Groups continued growth, we are recruiting for a Data Engineering Manager to lead the development of our data platform and engineering capability. This is a full time, hybrid role (minimum 3 days per week in the office) based at our office in London - Chancery Exchange. The successful candidate will be responsible for building and managing a high-performing team, overseeing our..."
95e09bd09627e125,2026-09-16,2026-09-18,Analytics Engineer,Robert Walters,"Birmingham, West Midlands",True,64071.06,64071.06,GBP,annual,True,Adzuna estimate,contract,full_time,2026-09-15,Adzuna,https://www.adzuna.co.uk/jobs/details/5884623707?utm_medium=api&utm_source=jobaggregator,"Analytics Engineer Birmingham (remote) £40,000 to £50,000 per annum Permanent We are seeking an Analytics Engineer to join a remote team, offering you the chance to play a pivotal role in shaping the future of data reporting and analytics. This position provides an exciting opportunity to work with cutting-edge technologies such as Power BI and Snowflake, while contributing to the development of..."
301a7fcdf677c49c,2026-09-16,2026-09-18,Data Engineer,TXP Technology x People,"Telford, Shropshire",True,140400.0,140400.0,GBP,annual,False,,contract,full_time,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5875604438?utm_medium=api&utm_source=jobaggregator,"Talend Data Engineer Contract: 6 Months Location: Primarily Remote (travel to Telford approximately twice per month. Worthing may also be considered) Clearance: SC Eligible Equipment Collection: London, Manchester, or Telford Rate: £540 per day Inside IR35 We are seeking Data Engineers to support delivery within a large-scale data exploitation programme. The role will focus on developing and..."
f65cefe83d0ffc30,2026-09-15,2026-09-18,Senior Data Engineer - Finance Data,Client Server,"The City, Central London",True,100000.0,100000.0,GBP,annual,False,,,,2026-09-15,Adzuna,https://www.adzuna.co.uk/jobs/details/5884329768?utm_medium=api&utm_source=jobaggregator,"Senior Data Engineer (Python SQL AWS) London / WFH to £120k Do you have experience of building data pipelines within finance / Fintech environments? You could be progressing your career in a senior, hands-on Data Engineer role at a scaling Investment Research tech company in an impactful role with great benefits and perks. As a Senior Data Engineer you will be at the intersection of data..."
5f9366cce3f8f409,2026-09-15,2026-09-16,Senior Data Engineer,So Energy,"Gunnersbury, West London",False,60549.31,60549.31,GBP,annual,True,Adzuna estimate,,,2026-09-15,Adzuna,https://www.adzuna.co.uk/jobs/details/5884437863?utm_medium=api&utm_source=jobaggregator,"Our priority is to match the right person to the right role, and we never want salary to be a barrier to applying. Regardless of your current pay, we’ll ask about your salary expectations during the application process, and our Talent Team will have an open, honest conversation during the talent call to understand your skills and explore our salary options. If you have questions around salary,..."
d3f1083f72a3b071,2026-09-15,2026-09-18,Analytics Engineer,Robert Walters,Birmingham,True,,,,annual,False,,permanent,,2026-09-15,Reed,https://www.reed.co.uk/jobs/analytics-engineer/57347022,"Analytics Engineer Birmingham (remote) 40,000 to 50,000 per annum Permanent We are seeking an Analytics Engineer to join a remote team, offering you the chance to play a pivotal role in shaping the future of data reporting and analytics. This position provides an exciting opportunity to work with cutting-edge technologies such as Power BI and Snowflake, while contributing to the development of..."
dc058e2acd30b0d5,2026-09-15,2026-09-16,Junior Data Engineer,VIQU IT Recruitment,"London, UK",False,40000.0,60000.0,GBP,annual,False,,contract,full_time,2026-09-14,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5883862097?se=0EuxO_Ow8RGvwPmKueLd6A&utm_medium=api&utm_source=jobaggregator&v=774A37E16596EFA71CBD4552ADF4CC455EEF9DD0,"Junior Data Engineer Permanent Morela is delighted to be supporting a private, family-owned real estate investment group in the search for a Junior Data Engineer. This is a full-time, permanent position based in London, open to exceptional graduates through to candidates with up to three years' experience, offering a salary of £40,000-£60,000 depending on experience. This is not a narrow graduate..."
bbe86607ab045539,2026-09-15,2026-09-16,Junior Data Engineer,VIQU IT,"Farringdon, Central London",False,40000.0,60000.0,GBP,annual,False,,contract,full_time,2026-09-14,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5883859361?se=0EuxO_Ow8RGvwPmKueLd6A&utm_medium=api&utm_source=jobaggregator&v=9C3850D0D1D7C8F8760014A99869488FE410250C,"Junior Data Engineer Permanent Morela is delighted to be supporting a private, family-owned real estate investment group in the search for a Junior Data Engineer. This is a full-time, permanent position based in London, open to exceptional graduates through to candidates with up to three years' experience, offering a salary of £40,000-£60,000 depending on experience. This is not a narrow graduate..."
963cce333cd90159,2026-09-15,2026-09-18,Junior Data Engineer,Harnham - Data & Analytics Recruitment,"Manchester, Greater Manchester",True,45000.0,55000.0,GBP,annual,False,,,full_time,2026-09-14,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5883869681?se=1vKSPvOw8RGvwPmKueLd6A&utm_medium=api&utm_source=jobaggregator&v=DEDB7CF65CF6840D3F113172F028590E842E15AF,"Junior Data Engineer up to £55,000 Benefits Remote (UK) This is a fantastic opportunity to join a high-growth technology business where you can take ownership of building and optimising modern data pipelines while developing into a key member of a growing data team. THE COMPANY Our client is an innovative technology business operating at the intersection of mobile applications, hardware products,..."
2d51c53a4f8a960e,2026-09-15,2026-09-18,Junior Data Engineer,Harnham - Data & Analytics Recruitment,Manchester,True,45000.0,55000.0,GBP,annual,False,,,,2026-09-14,Reed,https://www.reed.co.uk/jobs/junior-data-engineer/57344172,"Junior Data Engineer up to 55,000 + Benefits Remote (UK) This is a fantastic opportunity to join a high-growth technology business where you can take ownership of building and optimising modern data pipelines while developing into a key member of a growing data team. THE COMPANY Our client is an innovative technology business operating at the intersection of mobile applications, hardware..."
105a549a6419d388,2026-09-15,2026-09-15,Data Engineer,Hays,"London, UK",True,127140.0,127140.0,GBP,annual,False,,contract,,2026-09-14,Adzuna,https://www.adzuna.co.uk/jobs/details/5883904260?utm_medium=api&utm_source=jobaggregator,Your new company I'm looking for a Data Engineer who can support our client on a project. The rate is £489 per day inside scope of IR35. This role requires someone who already has active SC Clearance with a government body. The role is fully remote working. Anyone who doesn't have SC Clearance will not be considered. Your new role Role descriptionAs a Data Engineer in the AttRep Team you will...
9bb0cfc66b40ed65,2026-09-15,2026-09-15,Data Engineer,AMS CWS,"London, UK",False,49767.23,49767.23,GBP,annual,True,Adzuna estimate,contract,,2026-09-14,Adzuna,https://www.adzuna.co.uk/jobs/details/5883901343?utm_medium=api&utm_source=jobaggregator,"AMS is a global workforce solutions partner committed to creating inclusive, dynamic, and future-ready workplaces. We help organizations adapt, grow, and thrive in an ever-evolving world by building, shaping, and optimizing diverse talent strategies. AMS is supporting a leading global consulting firm in hiring an experienced Data Engineer for an initial 12-month contract. (Offices in..."
ffff946e4d9b9ee6,2026-09-15,2026-09-18,Data Engineer,Step 2 Recruitment LTD,"London, UK",False,50000.0,85000.0,GBP,annual,False,,permanent,,2026-09-14,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5883862157?se=0EuxO_Ow8RGvwPmKueLd6A&utm_medium=api&utm_source=jobaggregator&v=C1F466913C8422DAF5BB00EC53BE93F29D352BF9,Job Description: Data Engineer Location: London/Hybrid – Office two days per week We’re hiring data engineers who want to take ownership in a fast-scaling startup About Clariti AI Clariti AI is a B2B SaaS company providing price optimisation software to retail banks. We help banks make pricing decisions on products like mortgages and savings. Our pricing software guides clients to price...
4aa8f884ebcfedaa,2026-09-15,2026-09-15,Data Engineer,Tec Partners Recruitment Ltd,"Farringdon, Central London",False,117000.0,143000.0,GBP,annual,False,,contract,,2026-09-14,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5883859566?se=0EuxO_Ow8RGvwPmKueLd6A&utm_medium=api&utm_source=jobaggregator&v=788CA6E98EFABE16C87FE22BA101B0649BC45ED4,"Job Title: Data Engineer Location: London, UK (3 days per week on-site) Rate: £450 - £550 per day, Outside IR35 (dependent on experience) Duration: 6 months Tec Partners are working with a leading technology client, who are currently looking for an experienced Data Engineer to work on a customer assignment to modernise their data platform, and enable AI-driven automation across workflows on..."
bd9e34b5fb4b01ab,2026-09-15,2026-09-18,Data Engineer,IO,"The City, Central London",True,70000.0,80000.0,GBP,annual,False,,,full_time,2026-09-14,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5883807229?se=0EuxO_Ow8RGvwPmKueLd6A&utm_medium=api&utm_source=jobaggregator&v=CA6D8E9DD80DD05049BAF372415B94D676B3404F,"Data Engineer | Lloyd’s Broker | London/WFH | £70 – 80,000 (doe) Our Client is a boutique Lloyd’s broker, who are renowned for fostering a culture of technological advancement, collaborative growth, and industry recognition are now seeking a Data Engineer to join the team. A pivotal role has arisen due to strategic growth initiatives focused on enhancing data infrastructure and analytics..."
c89f9fdb67debea9,2026-09-14,2026-09-14,"Director, Data Engineering - RWD",Parexel,"London, UK",False,106779.96,106779.96,GBP,annual,True,Adzuna estimate,,full_time,2026-09-14,Adzuna,https://www.adzuna.co.uk/jobs/details/5883458806?utm_medium=api&utm_source=jobaggregator,"When our values align, there's no limit to what we can achieve. At Parexel, we all share the same goal - to improve the world's health. From clinical trials to regulatory, consulting, and market access, every clinical development solution we provide is underpinned by something special - a deep conviction in what we do. Each of us, no matter what we do at Parexel, contributes to the development of..."
804d287f9ba22549,2026-09-14,2026-09-14,Scientific Data Engineer,Joynes & Hunt,"London, UK",False,38118.94,38118.94,GBP,annual,True,Adzuna estimate,permanent,full_time,2026-09-13,Adzuna,https://www.adzuna.co.uk/jobs/details/5882737185?utm_medium=api&utm_source=jobaggregator,"Scientific Data Engineer Location: London (On-site) | Type: Permanent, Full-Time | Sector: R&D Data Science, Biopharma Confidential Search — handled by Joynes & Hunt About the Opportunity Our client is a growing biopharmaceutical business investing heavily in digitalisation across its R&D function. They're looking for a Scientific Data Engineer to join their Data Science team, splitting time..."
395a4f7e39f27b24,2026-09-14,2026-09-14,Data Engineer - Security & Intelligence,Envitia,"London, UK",False,50950.35,50950.35,GBP,annual,True,Adzuna estimate,,full_time,2026-09-13,Adzuna,https://www.adzuna.co.uk/jobs/details/5882767539?utm_medium=api&utm_source=jobaggregator,"Join the Growth Story at Envitia Envitia operates at the heart of the UK’s most sensitive and high-profile operations. Our approach is entirely mission-focused, enabling customers to see more, decide faster, and act with confidence across complex domains. We deliver situational awareness and information advantage across C5ISR, fusing cyber, geospatial, and kinetic data into an operational..."
